Station ID,Date,Hour,Atm P,T air,Dew point,RH
466920,20060721,4,1005,28.7,24.6,79
466920,20060721,5,1005.2,28.7,24.5,78
466920,20060721,6,1005.5,29,25.1,80
466920,20060721,7,1005.6,29.1,25,79
466920,20060721,8,1005.8,30.1,25.3,76
466920,20060721,9,1005.9,31.4,25.4,71
466920,20060721,10,1005.8,33.2,25.6,65
466920,20060721,11,1005.3,34.2,25.1,59
466920,20060721,12,1004.6,34.4,25.3,59
466920,20060721,13,1004.2,36.3,25.8,55
466920,20060721,14,1003.6,35.6,26.8,61
466920,20060721,15,1003.4,34.2,26.6,65
466920,20060721,16,1003.2,33,26,67
466920,20060721,17,1003.4,32.3,25.6,68
466920,20060721,18,1003.6,32.3,25,65
466920,20060721,19,1004.2,31.9,25.1,67
466920,20060721,20,1004.8,31.4,24.5,67
466920,20060721,21,1005.7,30.9,24,67
466920,20060721,22,1005.7,30.3,24.2,70
466920,20060721,23,1005.8,29.9,24.3,72
466920,20060721,24,1005.5,29.5,24.1,73
466920,20060722,1,1005.4,29.3,24.6,76
466920,20060722,2,1005,29.3,24.5,75
466920,20060722,3,1005,29.3,24.3,75
466920,20060722,4,1005.1,28.8,24.1,76
466920,20060722,5,1005,28.3,24,78
466920,20060722,6,1005.1,28.2,24.3,79
466920,20060722,7,1005.3,29.1,24.7,77
466920,20060722,8,1005.6,31,25.8,74
466920,20060722,9,1005.8,32.3,25.7,68
466920,20060722,10,1005.6,32.9,26.1,68
466920,20060722,11,1005.4,34.1,26,63
466920,20060722,12,1004.8,33.3,25.8,65
466920,20060722,13,1004,35,26.5,62
466920,20060722,14,1003.5,32.8,26.6,70
466920,20060722,15,1003.2,32.8,26.6,70
466920,20060722,16,1003,32.5,26.2,70
466920,20060722,17,1002.9,32.2,26.3,71
466920,20060722,18,1003.4,31.6,25.4,70
466920,20060722,19,1003.9,31.2,24.8,69
466920,20060722,20,1004.2,31.2,24.8,69
466920,20060722,21,1004.5,30.7,24.5,70
466920,20060722,22,1004.8,30.4,24.3,70
466920,20060722,23,1004.8,29.8,24.2,72
466920,20060722,24,1004.7,29.7,24,72
466920,20060723,1,1004.1,29.2,24.1,74
466920,20060723,2,1003.7,28.9,23.9,74
466920,20060723,3,1003.5,28.4,23.5,75
466920,20060723,4,1003.2,28.2,23.4,75
466920,20060723,5,1003.4,27.8,23.5,77
466920,20060723,6,1003.8,27.7,23.6,78
466920,20060723,7,1004.3,28.6,24.1,77
466920,20060723,8,1004.5,30,24.9,74
466920,20060723,9,1004,31.3,25.8,73
466920,20060723,10,1003.9,32.9,26.5,69
466920,20060723,11,1003.4,33.3,25.3,63
466920,20060723,12,1002.8,35.1,27.3,64
466920,20060723,13,1002.1,35.7,27.1,61
466920,20060723,14,1001.7,34.2,27,66
466920,20060723,15,1001.2,33.4,26.4,67
466920,20060723,16,1001.2,32.8,26,68
466920,20060723,17,1001.7,32.1,26.1,71
466920,20060723,18,1002.1,31.6,25.8,71
466920,20060723,19,1002.5,31.3,25.5,71
466920,20060723,20,1002.9,31,25.5,73
466920,20060723,21,1003.5,30.3,25.2,74
466920,20060723,22,1003.5,30,24.2,71
466920,20060723,23,1003.5,29.8,24,71
466920,20060723,24,1003.1,29.4,23.8,72
466920,20060724,1,1002,29,23.7,73
466920,20060724,2,1001.8,28.7,23.6,74
466920,20060724,3,1001.2,28.6,22.7,70
466920,20060724,4,1001,28.6,22.4,69
466920,20060724,5,1001.2,28.8,22.9,71
466920,20060724,6,1001.5,28.4,24,77
466920,20060724,7,1001.9,26.9,25.5,92
466920,20060724,8,1001.5,29.2,26.5,85
466920,20060724,9,1001.4,29,25.6,82
466920,20060724,10,1001.5,27.3,25.9,92
466920,20060724,11,1001.1,30.6,28.3,88
466920,20060724,12,1000.9,28.7,26.2,86
466920,20060724,13,1000,29.3,25.8,81
466920,20060724,14,999.8,31,26.6,78
466920,20060724,15,999.1,31.3,26.3,75
466920,20060724,16,998.5,29,26.6,87
466920,20060724,17,998.6,29,25.4,81
466920,20060724,18,998.8,28.3,25.8,86
466920,20060724,19,998.6,28.2,25.5,85
466920,20060724,20,998.7,28.8,25.3,81
466920,20060724,21,999.4,28.6,24.8,80
466920,20060724,22,998.7,29,24.4,76
466920,20060724,23,997.3,27.8,24.5,82
466920,20060724,24,996.6,28.1,24.2,79
466920,20060725,1,996.2,27.5,24.5,84
466920,20060725,2,994.2,28.9,24.6,78
466920,20060725,3,993.1,28.4,24.1,78
466920,20060725,4,993.2,28.2,24.6,81
466920,20060725,5,992.3,28.7,24.9,80
466920,20060725,6,993,28.4,24.4,79
466920,20060725,7,992.8,29.3,24.3,75
466920,20060725,8,993,30,24.3,72
466920,20060725,9,994.1,30.4,24.8,72
466920,20060725,10,994.3,30,24.7,73
466920,20060725,11,994.9,29.9,24.8,74
466920,20060725,12,994.7,31,24.5,68
466920,20060725,13,995.5,30.7,24.4,69
466920,20060725,14,995.8,31.4,24.9,68
466920,20060725,15,996.1,32.4,25.4,67
466920,20060725,16,995.9,31.7,24.6,66
466920,20060725,17,996.3,30.9,23.9,66
466920,20060725,18,997.4,30.4,23.4,66
466920,20060725,19,998.4,30.1,23.7,69
466920,20060725,20,998.7,30,23.6,69
466920,20060725,21,999.7,29.9,23.5,69
466920,20060725,22,1000.1,29.8,23.9,71
466920,20060725,23,1000.6,29.3,24,73
466920,20060725,24,1000.8,29.1,24.1,74
466920,20060726,1,1000.9,28.8,24.3,77
466920,20060726,2,1001.2,28.7,24.8,80
466920,20060726,3,1001,26.8,24.5,87
466920,20060726,4,1001.2,26.8,24.8,89
466920,20060726,5,1001.9,26.4,25.1,93
466920,20060726,6,1003.3,26.9,25.4,92
466920,20060726,7,1004.6,27.6,25.9,90
466920,20060726,8,1005.1,28,25.6,87
466920,20060726,9,1005.7,27.7,24.2,81
466920,20060726,10,1005.3,28.5,25.3,83
466920,20060726,11,1005.1,28.8,24.9,80
466920,20060726,12,1004.9,29.5,24.5,75
466920,20060726,13,1004.9,30.5,24.2,69
466920,20060726,14,1004.8,30.2,23.8,69
466920,20060726,15,1004.7,30.1,23.8,69
466920,20060726,16,1004.7,29.9,23.7,69
466920,20060726,17,1005.3,29.6,24.5,74
466920,20060726,18,1005.5,29.3,24,73
466920,20060726,19,1006,29.1,23.2,71
466920,20060726,20,1005.8,28,23.6,77
466920,20060726,21,1006.4,27.3,23.7,81
466920,20060726,22,1006.9,27.5,24,81
466920,20060726,23,1007.3,27.5,24.1,82
466920,20060726,24,1007.2,27.7,23.3,77
466920,20060727,1,1006.5,28,22.5,72
466920,20060727,2,1006.2,27.8,22.5,73
466920,20060727,3,1005.9,28.3,22,69
466920,20060727,4,1005.3,28,22.1,70
466920,20060727,5,1005.4,27.7,22.2,72
466920,20060727,6,1005.7,27.5,22.6,75
466920,20060727,7,1005.8,28.9,22.7,69
466920,20060727,8,1006,29.5,22.8,67
466920,20060727,9,1006.5,30.1,23.2,67
466920,20060727,10,1006.4,30.3,22.8,64
466920,20060727,11,1006.6,30.1,22.8,65
466920,20060727,12,1006,32.6,24.9,64
466920,20060727,13,1005.9,32.1,24.3,64
466920,20060727,14,1005.7,30.8,23.5,65
466920,20060727,15,1005.8,31.4,23.7,64
466920,20060727,16,1005.2,31.7,23.9,63
466920,20060727,17,1005,30.9,23.4,64
466920,20060727,18,1005.5,30.3,22.9,65
466920,20060727,19,1006.1,29.6,24.1,72
466920,20060727,20,1006.8,29.2,24.4,75
466920,20060727,21,1007.6,27.8,24.7,83
466920,20060727,22,1008.1,28,24.6,82
466920,20060727,23,1008,28.2,23.5,76
466920,20060727,24,1007.7,28.2,23,73
466920,20060728,1,1007.2,27.7,22.8,75
466920,20060728,2,1006.8,27.6,22.4,73
466920,20060728,3,1006.4,27.4,22.6,75
466920,20060728,4,1007,26.8,23.3,81
466920,20060728,5,1007.3,26.6,23.2,82
466920,20060728,6,1007.5,26.5,22.7,80
466920,20060728,7,1007.5,27.4,22.8,76
466920,20060728,8,1007.4,29.4,23.9,72
466920,20060728,9,1007.1,31.5,24.1,65
466920,20060728,10,1006.5,31.7,23.2,61
466920,20060728,11,1006.4,32.4,23.8,61
466920,20060728,12,1006,33.9,24.4,58
466920,20060728,13,1005.8,32.7,23.8,60
466920,20060728,14,1005.4,33.2,24.6,61
466920,20060728,15,1005.7,31.9,23.8,62
466920,20060728,16,1005.7,31.9,23.8,62
466920,20060728,17,1005.8,31.9,23.8,62
466920,20060728,18,1006.3,31.1,23.6,64
466920,20060728,19,1006.9,30.8,23.4,65
466920,20060728,20,1007.4,30.3,23.3,66
466920,20060728,21,1008.1,30.1,23.2,67
466920,20060728,22,1008.4,29.6,22.9,67
466920,20060728,23,1008.7,29.3,22.8,68
466920,20060728,24,1008.7,28.8,22.6,69
466920,20060729,1,1008.4,28.3,22.9,73
466920,20060729,2,1008.3,27.9,22.8,74
466920,20060729,3,1008.2,27.9,22.5,73
466920,20060729,4,1008,27.5,22.4,74
466920,20060729,5,1007.7,27,22.4,76
466920,20060729,6,1008.3,27.1,22.8,77
466920,20060729,7,1008.6,29.1,22.8,69
466920,20060729,8,1008.6,30.9,23.2,64
466920,20060729,9,1008.8,32.5,22.5,56
466920,20060729,10,1009,33.3,23.1,55
466920,20060729,11,1009,33.2,22.7,54
466920,20060729,12,1008.8,34.2,23.3,53
466920,20060729,13,1008.5,34.1,23,53
466920,20060729,14,1008.5,34.6,23.6,53
466920,20060729,15,1008.3,34.2,23.5,54
466920,20060729,16,1008.4,32.4,23,58
466920,20060729,17,1008.4,31.6,22.8,60
466920,20060729,18,1008.8,31.1,22.6,61
466920,20060729,19,1009.4,30.1,22,62
466920,20060729,20,1009.9,30,21.8,62
466920,20060729,21,1010.4,29.9,21.9,62
466920,20060729,22,1010.7,29.6,21.7,63
466920,20060729,23,1010.8,29.4,21.6,63
466920,20060729,24,1010.5,29.3,21.5,63
466920,20060730,1,1010,29.1,21.6,64
466920,20060730,2,1009.9,28.9,21.7,65
466920,20060730,3,1009.6,28.9,21.4,64
466920,20060730,4,1009.7,28.7,21.2,64
466920,20060730,5,1009.9,28.8,21.3,64
466920,20060730,6,1009.7,28.8,21.4,64
466920,20060730,7,1009.9,29.6,21.5,62
466920,20060730,8,1010,30.4,21.5,59
466920,20060730,9,1010.4,31.1,21.8,58
466920,20060730,10,1010.2,32.9,22.7,55
466920,20060730,11,1010.1,32.8,21.9,53
466920,20060730,12,1010,34,22.4,51
466920,20060730,13,1009.4,33.4,22.7,54
466920,20060730,14,1009.1,33.2,23.4,57
466920,20060730,15,1009,32.5,23.4,59
466920,20060730,16,1008.4,31.5,23.2,62
466920,20060730,17,1008.1,31.5,23.5,63
466920,20060730,18,1008.3,31.1,23.3,63
466920,20060730,19,1008.7,30.6,23.1,64
466920,20060730,20,1009,30.4,22.9,64
466920,20060730,21,1009.4,30.3,22.2,62
466920,20060730,22,1009.9,30.2,22.7,64
466920,20060730,23,1009.9,30.1,22.8,65
466920,20060730,24,1009.8,30,22.6,65
466920,20060731,1,1009.4,29.8,22.6,65
466920,20060731,2,1009.1,29.6,22.2,65
466920,20060731,3,1009.1,29.2,22.2,66
466920,20060731,4,1009,29.2,22.3,66
466920,20060731,5,1009,29,22.3,67
466920,20060731,6,1009.5,28.8,22.8,70
466920,20060731,7,1009.6,29.8,22.6,65
466920,20060731,8,1009.5,31.3,23.5,63
466920,20060731,9,1009.3,32.2,23.2,59
466920,20060731,10,1009.1,33.1,23.7,58
466920,20060731,11,1008.8,33.5,23.5,56
466920,20060731,12,1008.4,33.6,23.1,54
466920,20060731,13,1007.9,34.6,23.8,54
466920,20060731,14,1007.5,33.2,23.3,56
466920,20060731,15,1006.9,33.3,23.2,56
466920,20060731,16,1006.5,32.4,23.1,58
466920,20060731,17,1006.4,31.7,22.5,58
466920,20060731,18,1006.6,31.2,22.1,59
466920,20060731,19,1006.9,30.5,22.1,61
466920,20060731,20,1007.2,30.2,22.3,63
466920,20060731,21,1007.3,30.2,22.5,63
466920,20060731,22,1007.2,30.2,22.6,64
466920,20060731,23,1007,29.8,22.7,66
466920,20060731,24,1006.8,29.6,22.7,67
466920,20060801,1,1006.7,29.4,22.6,67
466920,20060801,2,1006.6,29.3,22.2,66
466920,20060801,3,1006.5,29.2,21.8,64
466920,20060801,4,1006.6,29.1,21.8,65
466920,20060801,5,1006.7,28.9,21.3,64
466920,20060801,6,1007,28.6,21.4,65
466920,20060801,7,1007,29.3,21.8,64
466920,20060801,8,1006.8,31.2,22.8,61
466920,20060801,9,1006.4,32.7,22.9,56
466920,20060801,10,1005.5,33.8,23.6,55
466920,20060801,11,1004.8,34.2,23.2,53
466920,20060801,12,1004.3,34.5,23.2,52
466920,20060801,13,1003.8,34.3,23.7,54
466920,20060801,14,1003.6,34,24,56
466920,20060801,15,1003.5,34,24.3,57
466920,20060801,16,1003.6,33.1,24,59
466920,20060801,17,1003.8,32,23.9,62
466920,20060801,18,1004.1,31.7,23.8,63
466920,20060801,19,1004.5,30.9,23.8,66
466920,20060801,20,1004.6,30.4,23,65
466920,20060801,21,1005.4,30.3,23,65
466920,20060801,22,1005.6,30.3,22.9,65
466920,20060801,23,1005.5,30.1,22.8,65
466920,20060801,24,1005.7,30,22.7,65
466920,20060802,1,1005.4,30.1,22.5,64
466920,20060802,2,1005.4,29.8,22.5,65
466920,20060802,3,1005.4,29.3,22.6,67
466920,20060802,4,1005.7,29,22.4,68
466920,20060802,5,1005.9,28.6,22.3,69
466920,20060802,6,1006.4,28.6,22.6,70
466920,20060802,7,1006.4,29.6,23.2,69
466920,20060802,8,1005.9,31.4,23.7,64
466920,20060802,9,1005.6,33.5,23.6,56
466920,20060802,10,1005.5,34.4,23.4,53
466920,20060802,11,1005.3,33.9,23.7,55
466920,20060802,12,1004.8,34.4,23.8,54
466920,20060802,13,1004,33.6,23.3,55
466920,20060802,14,1003.9,34.2,23.9,55
466920,20060802,15,1003.5,33.8,23.4,55
466920,20060802,16,1003.3,32.8,23.2,57
466920,20060802,17,1003.7,32.1,22.6,57
466920,20060802,18,1005,31.6,22.5,59
466920,20060802,19,1005.6,31.1,22.5,60
466920,20060802,20,1006.5,30.7,22.5,62
466920,20060802,21,1006.6,30.4,22.5,63
466920,20060802,22,1006.4,30.4,22.4,62
466920,20060802,23,1006.3,30.3,22.4,63
466920,20060802,24,1005.8,30.1,22.3,63
466920,20060803,1,1005.9,30,22.2,63
466920,20060803,2,1006.7,29.8,22.3,64
466920,20060803,3,1007.1,29.7,22.4,65
466920,20060803,4,1007,29.5,23.1,69
466920,20060803,5,1007,29.1,22.5,68
466920,20060803,6,1006.8,29.2,22.4,67
466920,20060803,7,1006.7,29.5,22.5,66
466920,20060803,8,1006.7,30.8,22.8,62
466920,20060803,9,1007.3,31.7,23.1,60
466920,20060803,10,1007.2,32.5,23.5,59
466920,20060803,11,1006.9,33.9,23.4,54
466920,20060803,12,1006.5,33.5,22.5,53
466920,20060803,13,1006.4,33.1,22.6,54
466920,20060803,14,1006.5,33.1,22.9,55
466920,20060803,15,1006.4,33,23,56
466920,20060803,16,1006,31.9,22.9,59
466920,20060803,17,1006.1,31.4,23,61
466920,20060803,18,1006.5,30.6,23.4,66
466920,20060803,19,1007.6,30.1,23.4,67
466920,20060803,20,1008.3,29.3,23.2,70
466920,20060803,21,1009.1,29.9,22.9,66
466920,20060803,22,1009.4,30.1,22.6,64
466920,20060803,23,1009.2,29.7,23,67
466920,20060803,24,1008.4,29.4,22.9,68
466920,20060804,1,1007.9,29,23.1,71
466920,20060804,2,1007.7,28.6,22.8,71
466920,20060804,3,1007.8,28.5,22.8,71
466920,20060804,4,1007.9,28.5,22.9,72
466920,20060804,5,1008.4,27.9,22.5,73
466920,20060804,6,1008.6,28.1,23,74
466920,20060804,7,1008.8,28.7,23.1,72
466920,20060804,8,1008.9,30.8,24.4,69
466920,20060804,9,1009.4,32.4,24.2,62
466920,20060804,10,1009,32.7,22.9,56
466920,20060804,11,1008.6,35,22.8,49
466920,20060804,12,1008.4,35.6,23,48
466920,20060804,13,1008.2,34.6,22.9,51
466920,20060804,14,1008.2,31.9,24.2,64
466920,20060804,15,1008.2,30.5,23.4,66
466920,20060804,16,1007.8,31.6,23.5,62
466920,20060804,17,1007.8,31.7,22.6,59
466920,20060804,18,1008.2,31.3,23.2,62
466920,20060804,19,1008.8,31,23.3,64
466920,20060804,20,1009.5,30.6,23,64
466920,20060804,21,1010.2,30.1,22.9,65
466920,20060804,22,1010.5,29,23,70
466920,20060804,23,1010.1,28.5,23.2,73
466920,20060804,24,1009.6,28.3,23,73
466920,20060805,1,1009.2,27.8,22.7,74
466920,20060805,2,1008.6,27.4,22.3,74
466920,20060805,3,1008.2,27.1,22,74
466920,20060805,4,1007.8,26.7,22.1,76
466920,20060805,5,1007.8,26.4,21.8,76
466920,20060805,6,1008.1,26.5,22,76
466920,20060805,7,1008.3,27.1,21.8,73
466920,20060805,8,1008.5,29.3,22.9,68
466920,20060805,9,1008.4,32,23.6,61
466920,20060805,10,1008.3,32.4,22.7,57
466920,20060805,11,1008.1,32.6,23.7,60
466920,20060805,12,1007.3,34.2,25.5,61
466920,20060805,13,1007,33.6,22.6,53
466920,20060805,14,1006.8,33.2,23.4,57
466920,20060805,15,1006.4,32.4,23,58
466920,20060805,16,1006.7,31.6,22.5,59
466920,20060805,17,1006.5,30.8,21,56
466920,20060805,18,1006.6,30,22.4,64
466920,20060805,19,1007.1,29.4,23.2,69
466920,20060805,20,1007.5,29.2,23.7,72
466920,20060805,21,1007.8,29,23.5,72
466920,20060805,22,1008.1,28.6,24,76
466920,20060805,23,1007.9,28.4,23.8,76
466920,20060805,24,1007.4,27.6,22.2,72
466920,20060806,1,1006.8,27.1,22,74
466920,20060806,2,1006.2,26.6,21.5,74
466920,20060806,3,1005.5,26.3,21,73
466920,20060806,4,1005.6,25.8,20.3,72
466920,20060806,5,1005.7,25.6,20.5,73
466920,20060806,6,1006.3,25.5,20.6,74
466920,20060806,7,1006.4,26.4,21.1,73
466920,20060806,8,1006.4,28.8,22.7,70
466920,20060806,9,1006.3,31.2,23.5,64
466920,20060806,10,1006.5,32,23.9,62
466920,20060806,11,1006.4,33.6,25.3,62
466920,20060806,12,1006,33.8,24.9,60
466920,20060806,13,1005.6,28.7,25.3,82
466920,20060806,14,1005.2,29.2,25.5,81
466920,20060806,15,1004.2,31.4,26.1,74
466920,20060806,16,1003.9,32.2,24.4,64
466920,20060806,17,1003.7,31.2,24.8,69
466920,20060806,18,1004,30.8,24.7,70
466920,20060806,19,1003.9,30.5,24.6,71
466920,20060806,20,1004.2,29.9,24.9,75
466920,20060806,21,1004.7,29.7,24.7,75
466920,20060806,22,1005,29.6,25,76
466920,20060806,23,1005,29.1,24.4,76
466920,20060806,24,1004.8,28.4,24,77
466920,20060807,1,1004.1,28.4,24.1,78
466920,20060807,2,1003.8,28.1,23.9,78
466920,20060807,3,1003.7,27.9,24,79
466920,20060807,4,1003.6,27.8,23.8,79
466920,20060807,5,1003.7,27.9,23.2,76
466920,20060807,6,1003.9,27.6,23.1,77
466920,20060807,7,1004,28.3,23.8,77
466920,20060807,8,1004,29.5,24.4,74
466920,20060807,9,1003.6,29.4,25.5,80
466920,20060807,10,1003.2,31.3,26.9,78
466920,20060807,11,1003.3,32,26.4,72
466920,20060807,12,1002.8,33.9,27,67
466920,20060807,13,1002,33.1,26.1,67
466920,20060807,14,1002,28.3,25.1,83
466920,20060807,15,1001.2,29.2,25.6,81
466920,20060807,16,1000.8,29.6,25.3,78
466920,20060807,17,1001,30.2,25.2,75
466920,20060807,18,1001.1,30.3,24,69
466920,20060807,19,1001.8,29.7,23.6,70
466920,20060807,20,1002.3,29.5,23.7,71
466920,20060807,21,1003,29,24.3,76
466920,20060807,22,1003.2,28.7,24.5,78
466920,20060807,23,1003,28.4,24.2,78
466920,20060807,24,1002.9,28.1,24.1,79
466920,20060808,1,1002.6,28,24.3,80
466920,20060808,2,1002.6,27.8,24.4,82
466920,20060808,3,1002.3,27.7,24.4,82
466920,20060808,4,1002,27.5,24.2,82
466920,20060808,5,1002,27.3,24.2,83
466920,20060808,6,1002.9,27.3,24.3,84
466920,20060808,7,1003.3,28.3,24.4,79
466920,20060808,8,1003,29.3,24.3,75
466920,20060808,9,1003.1,29.6,24.2,73
466920,20060808,10,1003,30.7,23.7,66
466920,20060808,11,1002.9,29.8,23.5,69
466920,20060808,12,1002.3,29.5,24.5,75
466920,20060808,13,1002.8,26.7,24.5,88
466920,20060808,14,1001.7,28.6,24.6,79
466920,20060808,15,1000.9,27.7,25.1,86
466920,20060808,16,1000.1,28.9,25.4,81
466920,20060808,17,999.8,28.6,25.1,81
466920,20060808,18,999.9,27.7,25.4,87
466920,20060808,19,1000.1,27.2,25.2,89
466920,20060808,20,1000.3,27.8,26,90
466920,20060808,21,1000.7,28,25.9,88
466920,20060808,22,1001.1,28,26,89
466920,20060808,23,1000.7,27.7,25.7,89
466920,20060808,24,1000.5,27.7,25.4,87
466920,20060809,1,1000.2,27.5,25.3,88
466920,20060809,2,999.6,27.8,25.3,86
466920,20060809,3,998.8,27.6,25.2,87
466920,20060809,4,999.3,27.2,25,88
466920,20060809,5,999.4,27,24.4,86
466920,20060809,6,999.7,27.6,24.5,83
466920,20060809,7,999.9,26.9,24.6,87
466920,20060809,8,999.9,28.8,25.9,84
466920,20060809,9,1000.1,30.5,26.3,78
466920,20060809,10,1000.4,30.9,25.9,75
466920,20060809,11,1000.4,31.3,26,74
466920,20060809,12,999.9,32.1,25.7,69
466920,20060809,13,999.9,32.8,25.3,65
466920,20060809,14,999.6,31.9,25.3,68
466920,20060809,15,999.3,31.4,25.1,69
466920,20060809,16,999.2,30.5,25,73
466920,20060809,17,999,30.1,25,74
466920,20060809,18,999.3,29.6,24.8,75
466920,20060809,19,999.6,29.3,24.8,77
466920,20060809,20,1000.2,29,24.9,79
466920,20060809,21,1000.6,29,25.1,80
466920,20060809,22,1000.9,29.1,25,79
466920,20060809,23,1000.2,28.9,24.8,79
466920,20060809,24,999.9,26.6,24.1,86
466920,20060810,1,999.4,26.4,24.5,89
466920,20060810,2,998.7,26.4,24.2,88
466920,20060810,3,998.2,26.5,25,91
466920,20060810,4,998.3,26.7,25.5,93
466920,20060810,5,998.3,26.6,25.3,93
466920,20060810,6,998.5,26.3,25,93
466920,20060810,7,998.8,26.3,25.1,93
466920,20060810,8,998.7,27.5,26.1,92
466920,20060810,9,998.7,27.6,25.8,90
466920,20060810,10,999.4,27.7,25.9,90
466920,20060810,11,999.6,29.3,27.2,89
466920,20060810,12,999.7,29,26.6,87
466920,20060810,13,999.5,29,26.3,85
466920,20060810,14,999.5,30,26.3,81
466920,20060810,15,999,30.6,26.1,77
466920,20060810,16,998.7,30.8,25.8,75
466920,20060810,17,999.1,30,26,79
466920,20060810,18,999.4,29,26,84
466920,20060810,19,999.7,29.4,26,82
466920,20060810,20,1000.4,29.5,25.6,80
466920,20060810,21,1001.2,29.6,25.3,78
466920,20060810,22,1001.7,29.7,24.7,75
466920,20060810,23,1001.7,29.6,24.4,74
466920,20060810,24,1001.7,29.6,23.9,72
466920,20060811,1,1001.7,29.2,23.8,73
466920,20060811,2,1002.2,28.3,24.9,82
466920,20060811,3,1002.4,27.8,25.3,86
466920,20060811,4,1002.9,27.8,24.8,84
466920,20060811,5,1003.2,27.4,24.1,82
466920,20060811,6,1003.8,27.6,24.4,83
466920,20060811,7,1004.4,28.2,24.6,81
466920,20060811,8,1004.7,29.5,25.9,81
466920,20060811,9,1004.7,31,25.5,73
466920,20060811,10,1004.8,33.1,25.4,64
466920,20060811,11,1004.7,33.3,25.8,65
466920,20060811,12,1004.2,32.2,25,66
466920,20060811,13,1004.3,32.2,25.8,69
466920,20060811,14,1004.2,31.1,25.1,71
466920,20060811,15,1004,31.8,25.3,69
466920,20060811,16,1003.8,32.3,24.8,65
466920,20060811,17,1004,32,22.6,58
466920,20060811,18,1003.9,31.2,21.6,57
466920,20060811,19,1004.2,30.5,21.9,60
466920,20060811,20,1004.9,30,22.3,63
466920,20060811,21,1005,29.9,22.7,65
466920,20060811,22,1004.7,29.3,23.4,71
466920,20060811,23,1004.2,29.6,23.5,70
466920,20060811,24,1004.1,29.9,22.7,65
466920,20060812,1,1004.3,29.9,22.7,65
466920,20060812,2,1003.9,29.7,23,67
466920,20060812,3,1003.5,29.6,23.1,68
466920,20060812,4,1003.3,29.7,23.2,68
466920,20060812,5,1003,29.6,23.3,69
466920,20060812,6,1003,29.8,23.2,68
466920,20060812,7,1003.2,30.3,23.6,67
466920,20060812,8,1003.3,31.7,24.6,66
466920,20060812,9,1003.8,32.7,24.8,63
466920,20060812,10,1003.6,33.1,25,63
466920,20060812,11,1003.7,33.6,24.8,60
466920,20060812,12,1003.4,33.9,24.7,59
466920,20060812,13,1002.9,34.8,25.2,58
466920,20060812,14,1002.6,34.4,24.9,58
466920,20060812,15,1002.4,33.9,24.8,59
466920,20060812,16,1002.2,33.5,24.7,60
466920,20060812,17,1002.4,32.6,23.9,60
466920,20060812,18,1002.9,31.5,23.4,62
466920,20060812,19,1003.2,30.9,23.2,64
466920,20060812,20,1004.1,30.3,23.4,67
466920,20060812,21,1004.4,30.2,22.9,65
466920,20060812,22,1004.2,30.1,22.6,64
466920,20060812,23,1004,29.9,22.8,66
466920,20060812,24,1003.9,29.8,22.6,65
466920,20060813,1,1003.9,29.4,22.8,68
466920,20060813,2,1003.7,29.2,22.7,68
466920,20060813,3,1003.5,28.9,22.8,70
466920,20060813,4,1003.5,28.7,22.8,70
466920,20060813,5,1003.8,28.4,22.9,72
466920,20060813,6,1004.5,28.2,22.6,72
466920,20060813,7,1004.9,29.2,23.4,71
466920,20060813,8,1004.8,30.5,24.2,69
466920,20060813,9,1004.8,32.1,24.2,63
466920,20060813,10,1004.2,33.1,23.8,58
466920,20060813,11,1003.8,33.9,23.8,56
466920,20060813,12,1003.4,34.6,23,51
466920,20060813,13,1002.9,34.4,22.9,51
466920,20060813,14,1002.3,34.9,22.3,48
466920,20060813,15,1001.9,34.6,22.4,49
466920,20060813,16,1001.8,34.1,22.4,51
466920,20060813,17,1002.1,33,21.4,51
466920,20060813,18,1002.4,31.6,21.3,54
466920,20060813,19,1003.2,30.7,21.3,57
466920,20060813,20,1003.6,30.1,21.1,59
466920,20060813,21,1003.9,29.6,21.5,62
466920,20060813,22,1004,29.1,21.9,65
466920,20060813,23,1003.6,28.8,22.1,67
466920,20060813,24,1003,28.6,22.1,68
466920,20060814,1,1002.5,28.7,22,67
466920,20060814,2,1002.4,28.1,21.6,68
466920,20060814,3,1002.5,28.1,20.4,63
466920,20060814,4,1002.9,27.4,20.2,65
466920,20060814,5,1003.3,27.1,19.8,64
466920,20060814,6,1003.8,26.8,19.8,66
466920,20060814,7,1004.2,27.4,20.5,66
466920,20060814,8,1004.3,29.2,21.6,64
466920,20060814,9,1004.2,31,23.3,64
466920,20060814,10,1003.6,32.5,24.4,62
466920,20060814,11,1002.9,34.2,24.9,59
466920,20060814,12,1002.2,34.8,25.1,57
466920,20060814,13,1001.6,34.6,26.1,61
466920,20060814,14,1001.1,34.4,26.6,64
466920,20060814,15,1000.8,33.6,26,65
466920,20060814,16,1000.4,32.9,24.9,63
466920,20060814,17,1000.4,32.1,24.5,64
466920,20060814,18,1000.9,31.5,24.2,65
466920,20060814,19,1001.1,31.4,24.1,65
466920,20060814,20,1002.1,31.2,24.5,68
466920,20060814,21,1002.8,30.6,24.7,71
466920,20060814,22,1003.5,30.5,24.9,72
466920,20060814,23,1003.8,30.1,25.2,75
466920,20060814,24,1003.3,29.8,25,76
466920,20060815,1,1002.7,29.7,24.4,73
466920,20060815,2,1002.1,29,23.9,74
466920,20060815,3,1001.7,28.6,23.5,74
